qseqid	sseqid	sstart	send	sstrand	pident	qcovs	source_file	adjusted_start	adjusted_end
NC_001514.1_env_11	gb|JBAWUQ030000019.1|	68336	67881	minus	76.805	80	GCA_038363095.4_smrv_env	67381	68836
NC_027117.1_gag_4	gb|JBAWUQ030000019.1|	3882363	3880683	minus	92.883	77	GCA_038363095.4_derv_gag	3880183	3882863
NC_027117.1_gag_4	gb|JBAWUQ030000019.1|	6382240	6383920	plus	92.942	77	GCA_038363095.4_derv_gag	6381740	6384420
NC_027117.1_gag_4	gb|JBAWUQ030000021.1|	616600	614920	minus	92.527	77	GCA_038363095.4_derv_gag	614420	617100
NC_027117.1_complete	gb|JBAWUQ030000026.1|	476142	469379	minus	93.723	64	GCA_038363095.4_derv_complete	468879	476642
NC_027117.1_env_10	gb|JBAWUQ030000026.1|	471836	470066	minus	94.018	100	GCA_038363095.4_derv_env	469566	472336
NC_027117.1_pol_8	gb|JBAWUQ030000026.1|	474286	471871	minus	94.164	99	GCA_038363095.4_derv_pol	471371	474786
NC_027117.1_gag_4	gb|JBAWUQ030000028.1|	245323	247002	plus	92.764	77	GCA_038363095.4_derv_gag	244823	247502
NC_027117.1_gag_4	gb|JBAWUQ030000028.1|	364706	366385	plus	92.705	77	GCA_038363095.4_derv_gag	364206	366885
NC_027117.1_gag_4	gb|JBAWUQ030000030.1|	362301	363776	plus	93.767	67	GCA_038363095.4_derv_gag	361801	364276
NC_027117.1_complete	gb|JBAWUQ030000030.1|	362301	369671	plus	93.953	70	GCA_038363095.4_derv_complete	361801	370171
NC_027117.1_pol_8	gb|JBAWUQ030000030.1|	364768	367182	plus	94.576	99	GCA_038363095.4_derv_pol	364268	367682
NC_027117.1_env_10	gb|JBAWUQ030000030.1|	367217	368986	plus	94.241	100	GCA_038363095.4_derv_env	366717	369486
NC_027117.1_gag_4	gb|JBAWUQ030000031.1|	346579	348053	plus	93.695	67	GCA_038363095.4_derv_gag	346079	348553
NC_027117.1_complete	gb|JBAWUQ030000031.1|	346579	353951	plus	93.916	70	GCA_038363095.4_derv_complete	346079	354451
NC_027117.1_pol_8	gb|JBAWUQ030000031.1|	349049	351463	plus	94.493	99	GCA_038363095.4_derv_pol	348549	351963
NC_027117.1_env_10	gb|JBAWUQ030000031.1|	351498	353266	plus	94.466	100	GCA_038363095.4_derv_env	350998	353766
NC_001514.1_env_11	gb|JBAWUQ030000031.1|	478503	478951	plus	78.0	79	GCA_038363095.4_smrv_env	478003	479451
NC_027117.1_gag_4	gb|JBAWUQ030000032.1|	13513	15671	plus	92.132	99	GCA_038363095.4_derv_gag	13013	16171
NC_027117.1_complete	gb|JBAWUQ030000032.1|	15933	21706	plus	92.867	55	GCA_038363095.4_derv_complete	15433	22206
NC_027117.1_pol_8	gb|JBAWUQ030000032.1|	16832	19222	plus	92.795	99	GCA_038363095.4_derv_pol	16332	19722
NC_027117.1_env_10	gb|JBAWUQ030000032.1|	19257	21026	plus	93.45	100	GCA_038363095.4_derv_env	18757	21526
NC_027117.1_complete	gb|JBAWUQ030000033.1|	220443	227205	plus	93.737	64	GCA_038363095.4_derv_complete	219943	227705
NC_027117.1_pol_8	gb|JBAWUQ030000033.1|	222299	224714	plus	94.123	99	GCA_038363095.4_derv_pol	221799	225214
NC_027117.1_env_10	gb|JBAWUQ030000033.1|	224749	226519	plus	94.018	100	GCA_038363095.4_derv_env	224249	227019
NC_027117.1_gag_4	gb|JBAWUQ030000035.1|	19202	20676	plus	93.627	67	GCA_038363095.4_derv_gag	18702	21176
NC_027117.1_complete	gb|JBAWUQ030000035.1|	20938	26714	plus	93.04	55	GCA_038363095.4_derv_complete	20438	27214
NC_027117.1_pol_8	gb|JBAWUQ030000035.1|	21837	24227	plus	92.961	99	GCA_038363095.4_derv_pol	21337	24727
NC_027117.1_env_10	gb|JBAWUQ030000035.1|	24262	26031	plus	93.45	100	GCA_038363095.4_derv_env	23762	26531
NC_027117.1_complete	gb|JBAWUQ030000036.1|	492413	486638	minus	92.97	55	GCA_038363095.4_derv_complete	486138	492913
NC_027117.1_env_10	gb|JBAWUQ030000036.1|	489089	487320	minus	93.45	100	GCA_038363095.4_derv_env	486820	489589
NC_027117.1_pol_8	gb|JBAWUQ030000036.1|	491514	489124	minus	93.126	99	GCA_038363095.4_derv_pol	488624	492014
NC_027117.1_gag_4	gb|JBAWUQ030000036.1|	494149	492675	minus	93.153	67	GCA_038363095.4_derv_gag	492175	494649
NC_027117.1_complete	gb|JBAWUQ030000036.1|	500808	495033	minus	92.972	55	GCA_038363095.4_derv_complete	494533	501308
NC_027117.1_env_10	gb|JBAWUQ030000036.1|	497484	495715	minus	93.281	100	GCA_038363095.4_derv_env	495215	497984
NC_027117.1_pol_8	gb|JBAWUQ030000036.1|	499908	497519	minus	92.961	99	GCA_038363095.4_derv_pol	497019	500408
NC_027117.1_gag_4	gb|JBAWUQ030000036.1|	502544	501070	minus	93.559	67	GCA_038363095.4_derv_gag	500570	503044
NC_027117.1_gag_4	gb|JBAWUQ030000037.1|	10036	11506	plus	93.153	67	GCA_038363095.4_derv_gag	9536	12006
NC_027117.1_complete	gb|JBAWUQ030000037.1|	11768	17550	plus	93.048	55	GCA_038363095.4_derv_complete	11268	18050
NC_027117.1_pol_8	gb|JBAWUQ030000037.1|	12667	15063	plus	92.772	99	GCA_038363095.4_derv_pol	12167	15563
NC_027117.1_env_10	gb|JBAWUQ030000037.1|	15098	16867	plus	93.563	100	GCA_038363095.4_derv_env	14598	17367
NC_027117.1_gag_4	gb|JBAWUQ030000042.1|	11406	12879	plus	93.017	67	GCA_038363095.4_derv_gag	10906	13379
NC_027117.1_complete	gb|JBAWUQ030000042.1|	13149	18917	plus	93.031	55	GCA_038363095.4_derv_complete	12649	19417
NC_027117.1_pol_8	gb|JBAWUQ030000042.1|	14040	16430	plus	93.043	99	GCA_038363095.4_derv_pol	13540	16930
NC_027117.1_env_10	gb|JBAWUQ030000042.1|	16465	18234	plus	93.45	100	GCA_038363095.4_derv_env	15965	18734
NC_027117.1_complete	gb|JBAWUQ030000044.1|	338555	332779	minus	92.937	55	GCA_038363095.4_derv_complete	332279	339055
NC_027117.1_env_10	gb|JBAWUQ030000044.1|	335231	333462	minus	93.506	100	GCA_038363095.4_derv_env	332962	335731
NC_027117.1_pol_8	gb|JBAWUQ030000044.1|	337656	335266	minus	93.002	99	GCA_038363095.4_derv_pol	334766	338156
NC_027117.1_gag_4	gb|JBAWUQ030000044.1|	340975	338817	minus	92.044	99	GCA_038363095.4_derv_gag	338317	341475
NC_027117.1_env_10	gb|JBAWUQ030000449.1|	9359	8368	minus	95.065	56	GCA_038363095.4_derv_env	7868	9859
NC_027117.1_gag_4	gb|JBAWUR030000015.1|	281152	282626	plus	93.831	100	GCA_038363175.3_derv_gag	280652	283126
NC_027117.1_complete	gb|JBAWUR030000015.1|	281152	288518	plus	93.862	70	GCA_038363175.3_derv_complete	280652	289018
NC_027117.1_pol_8	gb|JBAWUR030000015.1|	283620	286030	plus	94.327	99	GCA_038363175.3_derv_pol	283120	286530
NC_027117.1_env_10	gb|JBAWUR030000015.1|	286065	287834	plus	94.523	100	GCA_038363175.3_derv_env	285565	288334
NC_027117.1_gag_4	gb|JBAWUR030000015.1|	663532	661852	minus	92.942	100	GCA_038363175.3_derv_gag	661352	664032
NC_027117.1_gag_4	gb|JBAWUR030000015.1|	716683	715003	minus	92.942	100	GCA_038363175.3_derv_gag	714503	717183
NC_027117.1_complete	gb|JBAWUR030000016.1|	323488	330250	plus	93.752	64	GCA_038363175.3_derv_complete	322988	330750
NC_027117.1_pol_8	gb|JBAWUR030000016.1|	325344	327759	plus	94.164	99	GCA_038363175.3_derv_pol	324844	328259
NC_027117.1_env_10	gb|JBAWUR030000016.1|	327794	329564	plus	94.018	100	GCA_038363175.3_derv_env	327294	330064
NC_027117.1_gag_4	gb|JBAWUR030000016.1|	2226862	2225182	minus	92.764	77	GCA_038363175.3_derv_gag	2224682	2227362
NC_027117.1_complete	gb|JBAWUR030000018.1|	1254206	1246836	minus	93.966	70	GCA_038363175.3_derv_complete	1246336	1254706
NC_027117.1_env_10	gb|JBAWUR030000018.1|	1249291	1247522	minus	94.297	100	GCA_038363175.3_derv_env	1247022	1249791
NC_027117.1_pol_8	gb|JBAWUR030000018.1|	1251740	1249326	minus	94.617	99	GCA_038363175.3_derv_pol	1248826	1252240
NC_027117.1_gag_4	gb|JBAWUR030000018.1|	1254206	1252732	minus	93.559	67	GCA_038363175.3_derv_gag	1252232	1254706
NC_027117.1_complete	gb|JBAWUR030000019.1|	185177	191940	plus	93.768	64	GCA_038363175.3_derv_complete	184677	192440
NC_027117.1_pol_8	gb|JBAWUR030000019.1|	187033	189448	plus	94.205	99	GCA_038363175.3_derv_pol	186533	189948
NC_027117.1_env_10	gb|JBAWUR030000019.1|	189483	191254	plus	93.965	100	GCA_038363175.3_derv_env	188983	191754
NC_027117.1_complete	gb|JBAWUR030000022.1|	677166	670404	minus	93.781	64	GCA_038363175.3_derv_complete	669904	677666
NC_027117.1_env_10	gb|JBAWUR030000022.1|	672860	671090	minus	94.018	100	GCA_038363175.3_derv_env	670590	673360
NC_027117.1_pol_8	gb|JBAWUR030000022.1|	675310	672895	minus	94.164	99	GCA_038363175.3_derv_pol	672395	675810
NC_027117.1_complete	gb|JBAWUR030000024.1|	117896	111649	minus	92.611	60	GCA_038363175.3_derv_complete	111149	118396
NC_027117.1_env_10	gb|JBAWUR030000024.1|	114099	112330	minus	93.506	100	GCA_038363175.3_derv_env	111830	114599
NC_027117.1_pol_8	gb|JBAWUR030000024.1|	116524	114134	minus	92.836	99	GCA_038363175.3_derv_pol	113634	117024
NC_027117.1_gag_4	gb|JBAWUR030000024.1|	118548	119924	plus	92.174	82	GCA_038363175.3_derv_gag	118048	120424
NC_027117.1_gag_4	gb|JBAWUR030000024.1|	121491	122866	plus	92.531	82	GCA_038363175.3_derv_gag	120991	123366
NC_027117.1_gag_4	gb|JBAWUR030000024.1|	125941	124155	minus	92.501	82	GCA_038363175.3_derv_gag	123655	126441
NC_027117.1_complete	gb|JBAWUR030000029.1|	492413	486638	minus	92.97	55	GCA_038363175.3_derv_complete	486138	492913
NC_027117.1_env_10	gb|JBAWUR030000029.1|	489089	487320	minus	93.45	100	GCA_038363175.3_derv_env	486820	489589
NC_027117.1_pol_8	gb|JBAWUR030000029.1|	491514	489124	minus	93.126	99	GCA_038363175.3_derv_pol	488624	492014
NC_027117.1_gag_4	gb|JBAWUR030000029.1|	494149	492675	minus	93.153	67	GCA_038363175.3_derv_gag	492175	494649
NC_027117.1_complete	gb|JBAWUR030000029.1|	500808	495033	minus	92.972	55	GCA_038363175.3_derv_complete	494533	501308
NC_027117.1_env_10	gb|JBAWUR030000029.1|	497484	495715	minus	93.281	100	GCA_038363175.3_derv_env	495215	497984
NC_027117.1_pol_8	gb|JBAWUR030000029.1|	499908	497519	minus	92.961	99	GCA_038363175.3_derv_pol	497019	500408
NC_027117.1_gag_4	gb|JBAWUR030000029.1|	502544	501070	minus	93.559	67	GCA_038363175.3_derv_gag	500570	503044
NC_027117.1_complete	gb|JBAWUR030000031.1|	382312	376541	minus	93.024	55	GCA_038363175.3_derv_complete	376041	382812
NC_027117.1_env_10	gb|JBAWUR030000031.1|	378988	377224	minus	93.341	100	GCA_038363175.3_derv_env	376724	379488
NC_027117.1_pol_8	gb|JBAWUR030000031.1|	381413	379023	minus	93.043	99	GCA_038363175.3_derv_pol	378523	381913
NC_027117.1_gag_4	gb|JBAWUR030000031.1|	384048	382574	minus	92.881	67	GCA_038363175.3_derv_gag	382074	384548
NC_027117.1_gag_4	gb|JBAWUR030000032.1|	25360	26834	plus	93.22	67	GCA_038363175.3_derv_gag	24860	27334
NC_027117.1_complete	gb|JBAWUR030000032.1|	27096	32872	plus	93.178	55	GCA_038363175.3_derv_complete	26596	33372
NC_027117.1_pol_8	gb|JBAWUR030000032.1|	27995	30385	plus	93.168	99	GCA_038363175.3_derv_pol	27495	30885
NC_027117.1_env_10	gb|JBAWUR030000032.1|	30420	32189	plus	93.619	100	GCA_038363175.3_derv_env	29920	32689
NC_027117.1_gag_4	gb|JBAWUR030000036.1|	18124	19584	plus	93.238	67	GCA_038363175.3_derv_gag	17624	20084
NC_027117.1_complete	gb|JBAWUR030000036.1|	19846	25620	plus	92.942	55	GCA_038363175.3_derv_complete	19346	26120
NC_027117.1_pol_8	gb|JBAWUR030000036.1|	20745	23139	plus	92.766	99	GCA_038363175.3_derv_pol	20245	23639
NC_027117.1_env_10	gb|JBAWUR030000036.1|	23174	24937	plus	93.224	100	GCA_038363175.3_derv_env	22674	25437
NC_027117.1_complete	gb|JBAWUR030000037.1|	282218	276442	minus	93.076	55	GCA_038363175.3_derv_complete	275942	282718
NC_027117.1_env_10	gb|JBAWUR030000037.1|	278894	277124	minus	93.623	100	GCA_038363175.3_derv_env	276624	279394
NC_027117.1_pol_8	gb|JBAWUR030000037.1|	281319	278929	minus	93.002	99	GCA_038363175.3_derv_pol	278429	281819
NC_027117.1_gag_4	gb|JBAWUR030000037.1|	283941	282480	minus	92.203	67	GCA_038363175.3_derv_gag	281980	284441
NC_027117.1_complete	gb|JBAWUR030000040.1|	255564	249787	minus	92.771	55	GCA_038363175.3_derv_complete	249287	256064
NC_027117.1_env_10	gb|JBAWUR030000040.1|	252244	250469	minus	93.134	100	GCA_038363175.3_derv_env	249969	252744
NC_027117.1_pol_8	gb|JBAWUR030000040.1|	254667	252279	minus	92.836	99	GCA_038363175.3_derv_pol	251779	255167
NC_027117.1_gag_4	gb|JBAWUR030000040.1|	257300	255826	minus	93.085	67	GCA_038363175.3_derv_gag	255326	257800
NC_027117.1_gag_4	gb|JBAWUR030000085.1|	19900	21374	plus	92.412	67	GCA_038363175.3_derv_gag	19400	21874
NC_027117.1_complete	gb|JBAWUR030000085.1|	21636	27412	plus	92.989	55	GCA_038363175.3_derv_complete	21136	27912
NC_027117.1_pol_8	gb|JBAWUR030000085.1|	22535	24925	plus	92.961	99	GCA_038363175.3_derv_pol	22035	25425
NC_027117.1_env_10	gb|JBAWUR030000085.1|	24960	26729	plus	93.394	100	GCA_038363175.3_derv_env	24460	27229
NC_027117.1_pol_8	gb|JBAWUR030000094.1|	55663	53307	minus	80.61	97	GCA_038363175.3_derv_pol	52807	56163
NC_027117.1_complete	gb|JBAWUS010000018.1|	3066904	3059534	minus	93.98	70	GCA_038363145.1_derv_complete	3059034	3067404
NC_027117.1_env_10	gb|JBAWUS010000018.1|	3061989	3060220	minus	94.241	100	GCA_038363145.1_derv_env	3059720	3062489
NC_027117.1_pol_8	gb|JBAWUS010000018.1|	3064438	3062024	minus	94.576	99	GCA_038363145.1_derv_pol	3061524	3064938
NC_027117.1_gag_4	gb|JBAWUS010000018.1|	3066904	3065430	minus	93.559	67	GCA_038363145.1_derv_gag	3064930	3067404
NC_027117.1_complete	gb|JBAWUS010000020.1|	1505048	1497678	minus	94.008	70	GCA_038363145.1_derv_complete	1497178	1505548
NC_027117.1_env_10	gb|JBAWUS010000020.1|	1500133	1498364	minus	94.241	100	GCA_038363145.1_derv_env	1497864	1500633
NC_027117.1_pol_8	gb|JBAWUS010000020.1|	1502582	1500168	minus	94.493	99	GCA_038363145.1_derv_pol	1499668	1503082
NC_027117.1_gag_4	gb|JBAWUS010000020.1|	1505048	1503574	minus	93.763	67	GCA_038363145.1_derv_gag	1503074	1505548
NC_027117.1_gag_4	gb|JBAWUS010000021.1|	216069	217543	plus	93.492	67	GCA_038363145.1_derv_gag	215569	218043
NC_027117.1_complete	gb|JBAWUS010000021.1|	216069	223440	plus	93.941	70	GCA_038363145.1_derv_complete	215569	223940
NC_027117.1_pol_8	gb|JBAWUS010000021.1|	218535	220949	plus	94.534	99	GCA_038363145.1_derv_pol	218035	221449
NC_027117.1_env_10	gb|JBAWUS010000021.1|	220984	222753	plus	94.353	100	GCA_038363145.1_derv_env	220484	223253
NC_027117.1_complete	gb|JBAWUS010000023.1|	1250057	1242717	minus	93.393	70	GCA_038363145.1_derv_complete	1242217	1250557
NC_027117.1_env_10	gb|JBAWUS010000023.1|	1245166	1243401	minus	93.439	100	GCA_038363145.1_derv_env	1242901	1245666
NC_027117.1_pol_8	gb|JBAWUS010000023.1|	1247591	1245201	minus	93.416	99	GCA_038363145.1_derv_pol	1244701	1248091
NC_027117.1_gag_4	gb|JBAWUS010000023.1|	1250057	1248583	minus	93.898	67	GCA_038363145.1_derv_gag	1248083	1250557
NC_027117.1_gag_4	gb|JBAWUS010000026.1|	188123	189597	plus	93.695	67	GCA_038363145.1_derv_gag	187623	190097
NC_027117.1_complete	gb|JBAWUS010000026.1|	188123	195493	plus	93.926	70	GCA_038363145.1_derv_complete	187623	195993
NC_027117.1_pol_8	gb|JBAWUS010000026.1|	190589	193003	plus	94.369	99	GCA_038363145.1_derv_pol	190089	193503
NC_027117.1_env_10	gb|JBAWUS010000026.1|	193038	194807	plus	94.353	100	GCA_038363145.1_derv_env	192538	195307
NC_027117.1_gag_4	gb|JBAWUS010000028.1|	201538	203012	plus	93.627	86	GCA_038363145.1_derv_gag	201038	203512
NC_027117.1_complete	gb|JBAWUS010000028.1|	201538	208907	plus	94.006	74	GCA_038363145.1_derv_complete	201038	209407
NC_027117.1_pol_8	gb|JBAWUS010000028.1|	204004	206418	plus	94.41	99	GCA_038363145.1_derv_pol	203504	206918
NC_027117.1_env_10	gb|JBAWUS010000028.1|	206453	208222	plus	94.466	100	GCA_038363145.1_derv_env	205953	208722
NC_027117.1_gag_4	gb|JBAWUS010000028.1|	440145	442014	plus	90.577	86	GCA_038363145.1_derv_gag	439645	442514
NC_027117.1_complete	gb|JBAWUS010000028.1|	440145	447908	plus	93.374	74	GCA_038363145.1_derv_complete	439645	448408
NC_027117.1_pol_8	gb|JBAWUS010000028.1|	443006	445420	plus	94.907	99	GCA_038363145.1_derv_pol	442506	445920
NC_027117.1_env_10	gb|JBAWUS010000028.1|	445455	447224	plus	94.41	100	GCA_038363145.1_derv_env	444955	447724
NC_027117.1_gag_4	gb|JBAWUS010000029.1|	16459	17933	plus	92.886	67	GCA_038363145.1_derv_gag	15959	18433
NC_027117.1_complete	gb|JBAWUS010000029.1|	18195	23978	plus	92.928	55	GCA_038363145.1_derv_complete	17695	24478
NC_027117.1_pol_8	gb|JBAWUS010000029.1|	19095	21491	plus	92.772	99	GCA_038363145.1_derv_pol	18595	21991
NC_027117.1_env_10	gb|JBAWUS010000029.1|	21526	23295	plus	93.563	100	GCA_038363145.1_derv_env	21026	23795
NC_027117.1_complete	gb|JBAWUS010000030.1|	340879	335103	minus	93.058	55	GCA_038363145.1_derv_complete	334603	341379
NC_027117.1_env_10	gb|JBAWUS010000030.1|	337555	335786	minus	93.281	100	GCA_038363145.1_derv_env	335286	338055
NC_027117.1_pol_8	gb|JBAWUS010000030.1|	339980	337590	minus	93.209	99	GCA_038363145.1_derv_pol	337090	340480
NC_027117.1_gag_4	gb|JBAWUS010000030.1|	342615	341141	minus	93.017	67	GCA_038363145.1_derv_gag	340641	343115
NC_027117.1_complete	gb|JBAWUS010000035.1|	271153	265378	minus	92.815	55	GCA_038363145.1_derv_complete	264878	271653
NC_027117.1_env_10	gb|JBAWUS010000035.1|	267829	266060	minus	93.224	100	GCA_038363145.1_derv_env	265560	268329
NC_027117.1_pol_8	gb|JBAWUS010000035.1|	270254	267864	minus	92.961	99	GCA_038363145.1_derv_pol	267364	270754
NC_027117.1_gag_4	gb|JBAWUS010000035.1|	273267	271415	minus	91.277	86	GCA_038363145.1_derv_gag	270915	273767
NC_027117.1_gag_4	gb|JBAWUS010000036.1|	831	2300	plus	92.949	67	GCA_038363145.1_derv_gag	331	2800
NC_027117.1_complete	gb|JBAWUS010000036.1|	2562	8338	plus	92.954	55	GCA_038363145.1_derv_complete	2062	8838
NC_027117.1_pol_8	gb|JBAWUS010000036.1|	3461	5851	plus	92.919	99	GCA_038363145.1_derv_pol	2961	6351
NC_027117.1_env_10	gb|JBAWUS010000036.1|	5886	7656	plus	93.397	100	GCA_038363145.1_derv_env	5386	8156
NC_027117.1_gag_4	gb|JBAWUS010000037.1|	12085	14243	plus	91.995	99	GCA_038363145.1_derv_gag	11585	14743
NC_027117.1_complete	gb|JBAWUS010000037.1|	14505	20288	plus	93.066	55	GCA_038363145.1_derv_complete	14005	20788
NC_027117.1_pol_8	gb|JBAWUS010000037.1|	15404	17800	plus	92.73	99	GCA_038363145.1_derv_pol	14904	18300
NC_027117.1_env_10	gb|JBAWUS010000037.1|	17835	19604	plus	93.563	100	GCA_038363145.1_derv_env	17335	20104
NC_027117.1_complete	gb|JBAWUS010000038.1|	230571	224812	minus	92.851	55	GCA_038363145.1_derv_complete	224312	231071
NC_027117.1_env_10	gb|JBAWUS010000038.1|	227247	225484	minus	92.942	100	GCA_038363145.1_derv_env	224984	227747
NC_027117.1_pol_8	gb|JBAWUS010000038.1|	229672	227282	minus	93.168	99	GCA_038363145.1_derv_pol	226782	230172
NC_027117.1_gag_4	gb|JBAWUS010000038.1|	232308	230833	minus	93.225	67	GCA_038363145.1_derv_gag	230333	232808
NC_001514.1_env_8	gb|JBAWUS010000129.1|	32413	33520	plus	72.13	65	GCA_038363145.1_smrv_env	31913	34020
NC_001514.1_env_11	gb|JBAWUS010000129.1|	33106	33520	plus	77.458	73	GCA_038363145.1_smrv_env	32606	34020
NC_027117.1_env_10	gb|JBAWUS010000355.1|	4105	5113	plus	92.871	56	GCA_038363145.1_derv_env	3605	5613
NC_027117.1_gag_4	gb|JBAWUT010000020.1|	255119	253439	minus	93.001	77	GCA_038363225.1_derv_gag	252939	255619
NC_027117.1_gag_4	gb|JBAWUT010000020.1|	262333	260653	minus	93.001	77	GCA_038363225.1_derv_gag	260153	262833
NC_027117.1_gag_4	gb|JBAWUT010000020.1|	269547	267867	minus	93.001	77	GCA_038363225.1_derv_gag	267367	270047
NC_027117.1_gag_4	gb|JBAWUT010000020.1|	333139	331459	minus	93.001	77	GCA_038363225.1_derv_gag	330959	333639
NC_027117.1_gag_4	gb|JBAWUT010000020.1|	452849	451169	minus	93.001	77	GCA_038363225.1_derv_gag	450669	453349
NC_027117.1_gag_4	gb|JBAWUT010000021.1|	180508	181982	plus	93.831	67	GCA_038363225.1_derv_gag	180008	182482
NC_027117.1_complete	gb|JBAWUT010000021.1|	180508	187876	plus	94.02	70	GCA_038363225.1_derv_complete	180008	188376
NC_027117.1_pol_8	gb|JBAWUT010000021.1|	182974	185387	plus	94.327	99	GCA_038363225.1_derv_pol	182474	185887
NC_027117.1_env_10	gb|JBAWUT010000021.1|	185422	187191	plus	94.466	100	GCA_038363225.1_derv_env	184922	187691
NC_027117.1_pol_8	gb|JBAWUT010000023.1|	1	1694	plus	92.433	71	GCA_038363225.1_derv_pol	1	2194
NC_027117.1_env_10	gb|JBAWUT010000023.1|	1729	3499	plus	93.397	100	GCA_038363225.1_derv_env	1229	3999
NC_027117.1_gag_4	gb|JBAWUT010000024.1|	15883	17357	plus	92.746	67	GCA_038363225.1_derv_gag	15383	17857
NC_027117.1_complete	gb|JBAWUT010000024.1|	17619	23395	plus	93.04	55	GCA_038363225.1_derv_complete	17119	23895
NC_027117.1_pol_8	gb|JBAWUT010000024.1|	18518	20908	plus	93.168	99	GCA_038363225.1_derv_pol	18018	21408
NC_027117.1_env_10	gb|JBAWUT010000024.1|	20943	22712	plus	93.281	100	GCA_038363225.1_derv_env	20443	23212
NC_027117.1_complete	gb|JBAWUT010000025.1|	153277	146515	minus	93.737	64	GCA_038363225.1_derv_complete	146015	153777
NC_027117.1_env_10	gb|JBAWUT010000025.1|	148971	147201	minus	93.905	100	GCA_038363225.1_derv_env	146701	149471
NC_027117.1_pol_8	gb|JBAWUT010000025.1|	151421	149006	minus	94.205	99	GCA_038363225.1_derv_pol	148506	151921
NC_027117.1_gag_4	gb|JBAWUT010000026.1|	17646	19120	plus	93.225	67	GCA_038363225.1_derv_gag	17146	19620
NC_027117.1_complete	gb|JBAWUT010000026.1|	19382	25164	plus	92.979	55	GCA_038363225.1_derv_complete	18882	25664
NC_027117.1_pol_8	gb|JBAWUT010000026.1|	20281	22677	plus	92.606	99	GCA_038363225.1_derv_pol	19781	23177
NC_027117.1_env_10	gb|JBAWUT010000026.1|	22712	24481	plus	93.676	100	GCA_038363225.1_derv_env	22212	24981
NC_027117.1_gag_4	gb|JBAWUT010000027.1|	16274	17747	plus	93.017	67	GCA_038363225.1_derv_gag	15774	18247
NC_027117.1_complete	gb|JBAWUT010000027.1|	18009	23786	plus	92.852	55	GCA_038363225.1_derv_complete	17509	24286
NC_027117.1_pol_8	gb|JBAWUT010000027.1|	18909	21299	plus	92.795	99	GCA_038363225.1_derv_pol	18409	21799
NC_027117.1_env_10	gb|JBAWUT010000027.1|	21334	23103	plus	93.394	100	GCA_038363225.1_derv_env	20834	23603
